ICAO Code,Latitude,Longitude,City
FAIS,35.2045,-151.343,Faisalabad
RAWA,89.0781,-21.2061,Rawalpindi
MULT,-57.2449,-77.5641,Multan
SUKK,46.4903,-64.3686,Sukkur
SUKK,38.5034,110.2286,Sukkur
QUET,18.5626,5.4095,Quetta
GUJR,42.3766,29.0204,Gujranwala
GUJR,73.0629,-129.2124,Gujranwala
SUKK,65.6931,142.4061,Sukkur
PESH,13.5238,13.3577,Peshawar
SUKK,-53.0745,-129.841,Sukkur
LAHO,-11.7884,13.4604,Lahore
SIAL,-40.2266,-117.4401,Sialkot
ISLA,73.9311,90.052,Islamabad
GWAD,-56.299,-5.0532,Gwadar
MULT,68.4167,-19.4123,Multan
MULT,26.4593,118.856,Multan
KARA,61.2104,-30.3763,Karachi
PESH,10.9898,-139.7261,Peshawar
GUJR,-44.3171,117.4107,Gujranwala
GWAD,-76.3034,150.0917,Gwadar
KARA,-7.5745,83.1811,Karachi
KARA,-6.7777,65.5873,Karachi
SUKK,28.1441,64.4225,Sukkur
GWAD,1.8024,123.3954,Gwadar
PESH,27.0452,13.8818,Peshawar
LAHO,-0.7807,31.6824,Lahore
QUET,38.0486,-122.2639,Quetta
GUJR,-34.7783,125.0929,Gujranwala
ISLA,15.4923,97.614,Islamabad
QUET,-73.9669,57.2036,Quetta
MULT,80.6692,63.4608,Multan
SIAL,-47.373,-100.4489,Sialkot
PESH,-62.6461,5.6715,Peshawar
FAIS,34.1145,117.0672,Faisalabad
MULT,-36.3722,-107.4411,Multan
PESH,-84.0568,160.079,Peshawar
LAHO,85.628,-173.5689,Lahore
QUET,56.6458,-158.3022,Quetta
RAWA,71.9882,-76.1352,Rawalpindi
MULT,-71.6526,25.9058,Multan
FAIS,-28.2232,93.0122,Faisalabad
QUET,39.2295,45.7978,Quetta
RAWA,12.0042,-63.6993,Rawalpindi
ISLA,-8.7805,-113.0629,Islamabad
SUKK,86.0397,-76.1565,Sukkur
SIAL,-72.4943,-124.7632,Sialkot
ISLA,-71.7624,115.21,Islamabad
GUJR,38.8147,-150.1521,Gujranwala
ISLA,-35.7462,-26.1284,Islamabad
FAIS,43.2934,99.1897,Faisalabad
SUKK,79.0862,105.7021,Sukkur
GUJR,13.4828,-171.3551,Gujranwala
PESH,-37.2612,113.0773,Peshawar
GWAD,-72.6125,137.1075,Gwadar
KARA,52.7636,176.3159,Karachi
QUET,74.5807,28.3684,Quetta
MULT,51.222,89.1775,Multan
FAIS,-22.0768,-175.5883,Faisalabad
PESH,-78.1602,42.4994,Peshawar
SIAL,-17.7779,-133.2582,Sialkot
GWAD,-43.3751,153.0776,Gwadar
GUJR,-87.5411,12.1251,Gujranwala
GUJR,26.5822,69.1917,Gujranwala
PESH,18.7263,-80.2802,Peshawar
SUKK,47.0677,-51.499,Sukkur
KARA,-23.41,-167.7467,Karachi
GWAD,-16.0716,49.6668,Gwadar
FAIS,-32.0646,-151.5993,Faisalabad
SIAL,40.2505,101.7146,Sialkot
FAIS,-75.0089,-70.9746,Faisalabad
FAIS,67.7255,88.2387,Faisalabad
LAHO,-64.4202,109.7845,Lahore
GUJR,54.2688,-42.9595,Gujranwala
KARA,-60.7454,-13.0243,Karachi
FAIS,-69.7085,-158.9536,Faisalabad
RAWA,-27.9072,65.682,Rawalpindi
PESH,38.697,-124.8168,Peshawar
GUJR,80.5808,35.3168,Gujranwala
SUKK,-53.715,149.1039,Sukkur
GUJR,8.1823,-173.3976,Gujranwala
PESH,-21.0448,79.7387,Peshawar
LAHO,-12.3329,-48.7459,Lahore
KARA,81.8133,-123.787,Karachi
SIAL,-41.8434,152.8511,Sialkot
FAIS,3.0506,58.7291,Faisalabad
PESH,38.4487,-157.197,Peshawar
GUJR,21.0718,30.5628,Gujranwala
RAWA,-31.8609,163.1959,Rawalpindi
RAWA,-56.8714,54.5966,Rawalpindi
FAIS,26.0851,-93.4317,Faisalabad
GUJR,33.6898,162.8541,Gujranwala
LAHO,59.4376,-175.7774,Lahore
GUJR,62.2269,-133.2392,Gujranwala
QUET,-10.8285,160.0574,Quetta
KARA,49.2485,-11.5897,Karachi
KARA,-9.7685,-121.3761,Karachi
FAIS,83.26,2.6731,Faisalabad
GUJR,33.8024,-91.1567,Gujranwala
QUET,-89.3294,-65.4833,Quetta
KARA,-50.4053,-0.8819,Karachi
ISLA,-36.8501,134.9916,Islamabad
GWAD,-29.0185,155.8978,Gwadar
KARA,-59.2586,162.124,Karachi
GUJR,-25.5652,170.1935,Gujranwala
FAIS,66.5616,-140.0831,Faisalabad
SUKK,-21.0938,-36.5317,Sukkur
FAIS,-87.5459,-154.9576,Faisalabad
FAIS,-76.3093,160.7602,Faisalabad
LAHO,-80.2817,54.7803,Lahore
GWAD,12.8321,169.0203,Gwadar
LAHO,51.2986,-161.0145,Lahore
MULT,-1.3946,122.2805,Multan
KARA,-36.4553,-48.1352,Karachi
ISLA,-32.1821,-141.2614,Islamabad
RAWA,14.0153,122.0131,Rawalpindi
FAIS,-30.3375,-162.0353,Faisalabad
FAIS,74.3851,-44.1801,Faisalabad
SUKK,47.9619,-14.8711,Sukkur
FAIS,-33.4894,74.416,Faisalabad
QUET,34.9137,-43.5994,Quetta
PESH,-20.0224,55.4245,Peshawar
QUET,18.5729,-14.3505,Quetta
KARA,59.6759,100.367,Karachi
SUKK,-43.6824,50.0997,Sukkur
QUET,-66.2335,90.8284,Quetta
GUJR,5.1355,43.4169,Gujranwala
QUET,51.7474,-71.3097,Quetta
PESH,-25.8499,4.4534,Peshawar
LAHO,-20.8898,147.9024,Lahore
FAIS,-75.8698,-47.6547,Faisalabad
PESH,-74.9394,120.9562,Peshawar
QUET,-11.923,176.633,Quetta
KARA,-45.7617,-168.1003,Karachi
PESH,-68.3632,-150.5789,Peshawar
FAIS,-89.1007,5.8609,Faisalabad
SIAL,-1.514,-143.012,Sialkot
SIAL,67.8467,164.9564,Sialkot
MULT,-1.6605,-12.0137,Multan
KARA,-36.0017,100.7682,Karachi
MULT,-6.8256,174.839,Multan
GWAD,63.278,26.3361,Gwadar
SUKK,-67.4499,-106.7567,Sukkur
MULT,48.7557,-105.5006,Multan
PESH,-48.2129,-17.4214,Peshawar
PESH,-66.1393,146.5208,Peshawar
SIAL,-20.4809,106.2397,Sialkot
QUET,59.686,26.9614,Quetta
GWAD,20.8887,159.5124,Gwadar
PESH,45.8466,-53.6396,Peshawar
KARA,64.2235,-74.9804,Karachi
PESH,26.371,-0.4806,Peshawar
GWAD,7.4671,102.4297,Gwadar
ISLA,-8.4469,178.9728,Islamabad
RAWA,-20.7029,-157.373,Rawalpindi
SUKK,77.1041,-120.802,Sukkur
PESH,59.4186,-143.4486,Peshawar
SUKK,-19.0596,148.3941,Sukkur
KARA,56.7375,-52.7511,Karachi
KARA,-3.4321,4.477,Karachi
ISLA,-58.9534,76.6155,Islamabad
LAHO,30.9224,-17.5494,Lahore
MULT,78.4152,-166.5318,Multan
ISLA,-42.0227,-26.5989,Islamabad
PESH,64.8829,155.8505,Peshawar
SIAL,-29.5289,49.4331,Sialkot
RAWA,79.4817,26.4536,Rawalpindi
GWAD,17.1548,155.8477,Gwadar
GUJR,21.2332,-44.9083,Gujranwala
GUJR,71.5725,36.023,Gujranwala
KARA,38.9772,127.8148,Karachi
MULT,39.703,-142.057,Multan
MULT,3.5989,118.5715,Multan
KARA,-68.7345,-33.4045,Karachi
SIAL,29.8377,74.71,Sialkot
SIAL,10.3577,100.9591,Sialkot
KARA,56.6019,153.9169,Karachi
ISLA,-75.7966,-153.1383,Islamabad
MULT,49.1152,76.9001,Multan
KARA,-48.8054,103.8694,Karachi
LAHO,13.3262,-105.9707,Lahore
FAIS,-72.5374,14.4974,Faisalabad
QUET,-63.0425,-110.0927,Quetta
FAIS,-53.7586,-74.1143,Faisalabad
MULT,-10.3147,20.1815,Multan
KARA,85.6442,-48.4338,Karachi
FAIS,-73.9177,4.8292,Faisalabad
PESH,-12.9578,37.0174,Peshawar
SUKK,23.5783,80.5477,Sukkur
QUET,18.4405,107.3318,Quetta
QUET,-11.2,65.1397,Quetta
GWAD,-48.0546,5.1877,Gwadar
QUET,84.2234,-168.9423,Quetta
LAHO,59.6464,35.9408,Lahore
MULT,7.9528,111.8404,Multan
SIAL,82.7244,-4.0929,Sialkot
GUJR,21.2915,-136.9019,Gujranwala
RAWA,-46.7068,-148.0489,Rawalpindi
GUJR,-38.3059,-135.3172,Gujranwala
SIAL,-82.6829,-22.6848,Sialkot
MULT,8.1859,102.1484,Multan
GUJR,-45.0261,-80.8628,Gujranwala
FAIS,74.3714,-68.701,Faisalabad
LAHO,74.1205,-177.9755,Lahore
SUKK,42.008,36.8124,Sukkur
SIAL,-43.1337,-98.4737,Sialkot
SUKK,-41.1446,-102.383,Sukkur
MULT,8.9403,-31.6955,Multan
RAWA,58.0404,153.4421,Rawalpindi
GWAD,-33.2349,12.3512,Gwadar
KARA,-27.8202,-100.9785,Karachi
MULT,-36.3269,160.9747,Multan
RAWA,37.6239,37.3393,Rawalpindi
SUKK,-8.1467,99.8131,Sukkur
GWAD,-66.3043,-152.1126,Gwadar
LAHO,-85.8528,-35.1597,Lahore
QUET,69.0241,24.5123,Quetta
QUET,-21.1918,-33.0439,Quetta
GUJR,-48.6279,94.3445,Gujranwala
SIAL,-61.3312,51.6649,Sialkot
FAIS,-41.4685,59.5529,Faisalabad
RAWA,33.1299,-90.3325,Rawalpindi
PESH,75.9021,57.2874,Peshawar
LAHO,-47.0556,-14.7946,Lahore
LAHO,55.505,-179.23,Lahore
GUJR,48.3436,-134.3101,Gujranwala
RAWA,0.4609,-11.9636,Rawalpindi
LAHO,82.6069,-61.2989,Lahore
SIAL,3.1165,-132.0289,Sialkot
GWAD,87.607,149.698,Gwadar
FAIS,8.6639,-40.5267,Faisalabad
RAWA,40.8787,-171.5982,Rawalpindi
SIAL,38.3585,-124.3292,Sialkot
GWAD,11.1453,-69.6325,Gwadar
LAHO,-52.5879,142.8029,Lahore
RAWA,18.2541,86.0425,Rawalpindi
GWAD,-6.876,116.4376,Gwadar
QUET,12.9031,4.9344,Quetta
LAHO,41.5917,140.9451,Lahore
SUKK,10.141,6.9814,Sukkur
ISLA,-31.7717,142.7678,Islamabad
QUET,69.3262,-170.4067,Quetta
KARA,-28.8822,-100.8366,Karachi
SIAL,-48.7531,60.3737,Sialkot
PESH,62.5196,47.9453,Peshawar
FAIS,-13.0064,-101.7479,Faisalabad
FAIS,35.3428,13.3452,Faisalabad
SUKK,-25.403,151.2146,Sukkur
PESH,-62.0172,-98.1891,Peshawar
ISLA,-71.6019,-172.017,Islamabad
GWAD,-33.7806,-11.7316,Gwadar
MULT,16.3204,120.5114,Multan
GUJR,-64.3115,-89.121,Gujranwala
FAIS,23.9347,157.8999,Faisalabad
GUJR,39.984,-126.1322,Gujranwala
LAHO,12.8708,174.8789,Lahore
MULT,-49.9286,49.4637,Multan
GUJR,9.033,30.4704,Gujranwala
SIAL,9.1949,147.5986,Sialkot
KARA,-8.8562,-11.2029,Karachi
QUET,21.859,-101.2719,Quetta
LAHO,19.0233,-38.892,Lahore
RAWA,-87.4615,-159.3113,Rawalpindi
SUKK,-33.9291,-94.8433,Sukkur
QUET,-85.0799,-12.0866,Quetta
QUET,-43.551,-20.2193,Quetta
SIAL,69.7438,-100.1712,Sialkot
RAWA,-21.5858,140.9814,Rawalpindi
ISLA,-84.1388,95.6692,Islamabad
LAHO,-29.2349,19.6405,Lahore
ISLA,68.1907,-109.7919,Islamabad
LAHO,-10.2998,-117.4053,Lahore
MULT,-85.5187,-111.495,Multan
LAHO,18.3617,-144.0593,Lahore
PESH,73.6653,46.5954,Peshawar
GWAD,-13.585,-74.7579,Gwadar
FAIS,38.9566,-62.4203,Faisalabad
SIAL,46.3384,49.1985,Sialkot
RAWA,31.3009,-92.6279,Rawalpindi
FAIS,-1.9478,131.2817,Faisalabad
RAWA,68.8047,61.1146,Rawalpindi
SIAL,-5.0825,161.5839,Sialkot
PESH,-43.8385,68.3877,Peshawar
GWAD,-79.0113,146.6012,Gwadar
MULT,-76.4925,64.768,Multan
GUJR,33.7738,-102.3373,Gujranwala
SUKK,-51.8852,5.0733,Sukkur
GUJR,-85.2863,96.1528,Gujranwala
PESH,-72.7727,35.89,Peshawar
GUJR,-78.3435,160.8853,Gujranwala
PESH,-2.5862,135.9434,Peshawar
QUET,22.5005,-30.1137,Quetta
SIAL,24.3343,-172.4925,Sialkot
GUJR,-4.0398,89.3366,Gujranwala
LAHO,29.0479,-6.7069,Lahore
RAWA,-85.9225,6.1361,Rawalpindi
RAWA,33.8307,-81.4317,Rawalpindi
RAWA,69.3582,-175.5522,Rawalpindi
MULT,-67.8903,20.9643,Multan
GUJR,69.5217,123.3058,Gujranwala
MULT,-73.8663,-120.7686,Multan
ISLA,12.3661,-74.3806,Islamabad
FAIS,71.3686,-9.4974,Faisalabad
MULT,19.7106,88.2734,Multan
FAIS,-46.3254,1.9444,Faisalabad
GUJR,84.4038,-98.5652,Gujranwala
FAIS,45.1683,67.9582,Faisalabad
QUET,-37.7569,-39.2059,Quetta
SUKK,-68.7029,-177.5176,Sukkur
KARA,-69.5072,-162.2867,Karachi
SUKK,38.8528,-168.5188,Sukkur
QUET,3.3876,2.5769,Quetta
RAWA,15.115,-3.0913,Rawalpindi
FAIS,-83.2498,92.3365,Faisalabad
SUKK,12.5039,-150.7359,Sukkur
RAWA,41.4859,-142.3299,Rawalpindi
ISLA,12.1365,-0.0226,Islamabad
GWAD,-6.4556,-10.7771,Gwadar
MULT,-60.0767,-2.6396,Multan
ISLA,-54.9018,-12.3441,Islamabad
GWAD,-81.7114,-29.4409,Gwadar
MULT,60.9933,-154.2008,Multan
GWAD,68.4468,29.9169,Gwadar
KARA,19.6326,-161.6291,Karachi
KARA,-50.8856,-174.2358,Karachi
RAWA,-1.7561,-130.8118,Rawalpindi
KARA,17.3689,-74.6195,Karachi
KARA,39.4563,-127.7123,Karachi
GWAD,63.7645,10.7627,Gwadar
FAIS,-44.958,94.9256,Faisalabad
QUET,21.6335,-155.6836,Quetta
QUET,52.5044,162.6519,Quetta
LAHO,21.6357,89.2099,Lahore
GWAD,-24.5324,-62.0788,Gwadar
MULT,-5.7367,-31.6102,Multan
FAIS,-11.0243,147.9295,Faisalabad
PESH,-66.0265,172.22,Peshawar
PESH,48.3484,127.6587,Peshawar
LAHO,23.3624,-176.5171,Lahore
SUKK,65.5424,-148.0222,Sukkur
FAIS,54.9797,-7.5732,Faisalabad
RAWA,-13.3656,-144.267,Rawalpindi
LAHO,-1.451,23.289,Lahore
QUET,-40.5602,-122.1012,Quetta
SIAL,1.9624,83.1591,Sialkot
KARA,-89.7456,-76.0691,Karachi
KARA,49.1901,-10.5207,Karachi
QUET,8.6576,-8.9752,Quetta
KARA,84.1954,171.9363,Karachi
RAWA,-88.7178,8.0791,Rawalpindi
SUKK,-18.2947,74.7647,Sukkur
KARA,36.3105,106.1074,Karachi
QUET,85.0453,56.4948,Quetta
SUKK,45.6825,161.4156,Sukkur
LAHO,87.9799,151.4412,Lahore
ISLA,-13.448,33.8271,Islamabad
LAHO,-71.2276,-110.9115,Lahore
GUJR,-57.9639,66.2861,Gujranwala
KARA,-54.094,-108.7449,Karachi
GWAD,62.1334,127.2435,Gwadar
RAWA,-69.6891,-87.5932,Rawalpindi
ISLA,-59.3884,163.2065,Islamabad
GWAD,-8.9088,-108.7627,Gwadar
LAHO,3.4126,34.3887,Lahore
MULT,-18.1796,76.215,Multan
MULT,-37.7253,4.8348,Multan
LAHO,89.0797,103.2839,Lahore
SIAL,-49.0754,-31.6853,Sialkot
LAHO,-85.0704,28.8091,Lahore
QUET,-1.5701,60.4539,Quetta
GWAD,30.9278,-4.6481,Gwadar
ISLA,-79.2751,166.0323,Islamabad
SUKK,-81.3235,100.9607,Sukkur
GUJR,73.9428,-59.8622,Gujranwala
LAHO,72.2284,55.588,Lahore
FAIS,16.238,25.6071,Faisalabad
GWAD,27.8485,-47.4315,Gwadar
RAWA,41.6452,175.3685,Rawalpindi
FAIS,3.6652,113.4602,Faisalabad
RAWA,-81.2044,-0.7413,Rawalpindi
SIAL,47.4982,-157.2812,Sialkot
LAHO,-61.495,-25.8801,Lahore
ISLA,60.6761,51.937,Islamabad
PESH,-11.6476,-103.4661,Peshawar
SUKK,13.3882,-8.9563,Sukkur
ISLA,-74.4401,-148.9324,Islamabad
RAWA,-21.4237,-63.9927,Rawalpindi
LAHO,-16.2688,174.4509,Lahore
SUKK,-45.5048,144.5283,Sukkur
GUJR,-3.2586,2.2064,Gujranwala
MULT,-62.7669,168.4869,Multan
KARA,-54.4774,-133.9242,Karachi
ISLA,18.7194,-57.1363,Islamabad
LAHO,-88.0195,40.8994,Lahore
SUKK,68.158,142.2593,Sukkur
SUKK,-75.3127,175.5677,Sukkur
MULT,41.8216,68.2798,Multan
KARA,-50.0802,53.6093,Karachi
RAWA,-46.0597,64.5206,Rawalpindi
SUKK,82.1611,-51.0605,Sukkur
GWAD,-9.3489,108.2924,Gwadar
QUET,28.0686,161.7075,Quetta
GWAD,-58.1909,52.8547,Gwadar
LAHO,-22.5506,-138.3297,Lahore
MULT,-57.4145,89.0845,Multan
GUJR,63.1774,177.4999,Gujranwala
PESH,34.7819,-104.4769,Peshawar
MULT,-19.024,47.8099,Multan
ISLA,59.7544,145.1594,Islamabad
RAWA,-83.3494,83.1089,Rawalpindi
SIAL,36.5844,160.8623,Sialkot
LAHO,27.8796,154.7395,Lahore
SUKK,7.366,168.0797,Sukkur
SUKK,83.1851,95.0046,Sukkur
SUKK,-56.5484,-3.6886,Sukkur
MULT,85.4235,108.2065,Multan
MULT,-34.48,94.2435,Multan
PESH,-79.674,-94.1819,Peshawar
FAIS,34.229,72.8682,Faisalabad
GUJR,-78.4878,-124.1318,Gujranwala
ISLA,74.4898,49.6807,Islamabad
KARA,34.0473,-111.978,Karachi
GWAD,50.5241,168.3158,Gwadar
GWAD,-72.7405,52.8553,Gwadar
QUET,5.7948,-79.474,Quetta
SIAL,88.6059,178.7542,Sialkot
GUJR,-32.9387,-116.7595,Gujranwala
RAWA,24.2262,128.1781,Rawalpindi
KARA,4.7138,119.2557,Karachi
GUJR,-50.9041,-171.4791,Gujranwala
PESH,-77.0694,66.6458,Peshawar
SUKK,-47.0311,-38.9049,Sukkur
MULT,80.0126,74.2312,Multan
PESH,-34.9853,-131.2477,Peshawar
PESH,1.7414,62.435,Peshawar
ISLA,-69.9073,-152.3325,Islamabad
LAHO,17.1512,-45.311,Lahore
GUJR,-2.9847,-95.1003,Gujranwala
SIAL,-45.0023,125.3119,Sialkot
SUKK,-74.0052,165.9659,Sukkur
GUJR,-52.3845,-138.7563,Gujranwala
SUKK,60.9385,144.7483,Sukkur
KARA,-43.1917,170.9929,Karachi
GWAD,82.9226,-127.7107,Gwadar
MULT,28.8809,-34.5953,Multan
PESH,10.3316,-120.3634,Peshawar
RAWA,-32.8681,174.6204,Rawalpindi
SUKK,-26.6574,128.5031,Sukkur
PESH,23.2969,-51.749,Peshawar
PESH,-36.9536,-148.7879,Peshawar
GWAD,82.552,-124.5345,Gwadar
ISLA,70.5629,137.7604,Islamabad
FAIS,53.6525,150.9678,Faisalabad
QUET,-75.024,91.4083,Quetta
FAIS,-80.0864,121.0629,Faisalabad
RAWA,3.6619,-46.4605,Rawalpindi
MULT,21.5632,-139.0574,Multan
FAIS,0.2752,-2.937,Faisalabad
PESH,-63.4082,115.6612,Peshawar
MULT,-2.3238,169.0169,Multan
KARA,-77.0135,-7.8792,Karachi
PESH,64.317,-99.1991,Peshawar
PESH,-86.3132,-150.7786,Peshawar
GUJR,-26.1954,3.0184,Gujranwala
SUKK,-17.7019,-6.839,Sukkur
LAHO,58.9207,-92.2417,Lahore
QUET,11.4844,90.1248,Quetta
KARA,70.5141,100.928,Karachi
GUJR,37.119,-30.1709,Gujranwala
ISLA,36.917,-97.6915,Islamabad
KARA,4.3957,-159.2474,Karachi
FAIS,17.7743,26.9626,Faisalabad
LAHO,7.7117,-117.116,Lahore
RAWA,-77.6625,-28.5371,Rawalpindi
MULT,21.398,-130.9313,Multan
GUJR,50.9214,75.5161,Gujranwala
FAIS,-3.88,-125.2864,Faisalabad
GUJR,49.8118,-139.9211,Gujranwala
ISLA,42.5581,-49.6988,Islamabad
KARA,-87.9628,-53.4371,Karachi
GUJR,63.3838,143.6604,Gujranwala
LAHO,-82.8565,98.3297,Lahore
GWAD,87.0908,98.4123,Gwadar
KARA,-23.9241,130.938,Karachi
GWAD,-77.8578,178.9547,Gwadar
SUKK,12.6035,54.7647,Sukkur
SUKK,-80.9408,171.0115,Sukkur
PESH,-86.7389,21.0125,Peshawar
QUET,60.0199,-143.834,Quetta
GWAD,-64.3503,-25.2374,Gwadar
QUET,-9.4743,94.7462,Quetta
SIAL,66.4955,100.3337,Sialkot
PESH,-84.0534,-24.8543,Peshawar
MULT,36.6752,-78.238,Multan
QUET,66.4069,-165.3789,Quetta
LAHO,38.612,91.5225,Lahore
FAIS,-60.8685,-14.3214,Faisalabad
PESH,-24.1471,129.2238,Peshawar
FAIS,-35.1718,73.5625,Faisalabad
KARA,-19.9342,-174.4338,Karachi
KARA,-14.1235,-142.9375,Karachi
KARA,52.8758,-178.6224,Karachi
PESH,-22.529,-161.4754,Peshawar
FAIS,74.991,15.0358,Faisalabad
LAHO,34.4469,158.64,Lahore
SUKK,-39.1218,71.9242,Sukkur
ISLA,-5.0651,-34.994,Islamabad
FAIS,73.0663,123.8488,Faisalabad
RAWA,32.1425,51.3947,Rawalpindi
LAHO,-13.2394,49.1603,Lahore
ISLA,-2.8167,100.893,Islamabad
SUKK,-3.5552,-67.7413,Sukkur
GWAD,-44.4143,55.2575,Gwadar
LAHO,-50.0885,-177.9041,Lahore
MULT,17.0234,-99.494,Multan
MULT,-0.4851,175.9611,Multan
QUET,65.157,109.9198,Quetta
PESH,82.9859,-145.068,Peshawar
SUKK,-71.8726,131.3731,Sukkur
SUKK,-30.7217,72.406,Sukkur
SUKK,58.5995,102.6618,Sukkur
LAHO,64.505,-86.558,Lahore
SUKK,10.8845,162.9855,Sukkur
PESH,-84.7694,-176.8543,Peshawar
QUET,42.8453,155.2129,Quetta
PESH,-12.0647,171.4938,Peshawar
FAIS,-29.323,-34.0505,Faisalabad
QUET,-87.5328,105.0584,Quetta
GUJR,41.347,-93.3383,Gujranwala
MULT,68.5359,172.2068,Multan
SIAL,-1.3035,-42.3823,Sialkot
ISLA,41.8018,-35.4767,Islamabad
PESH,-56.1608,-28.6457,Peshawar
SIAL,83.1785,24.6827,Sialkot
KARA,43.6702,-98.3235,Karachi
PESH,69.6052,-72.1693,Peshawar
SIAL,-25.6515,131.0553,Sialkot
SIAL,80.9248,-53.1223,Sialkot
PESH,57.4833,147.2791,Peshawar
SUKK,23.3503,68.3892,Sukkur
RAWA,72.6922,65.2952,Rawalpindi
RAWA,-54.6472,-6.6491,Rawalpindi
GWAD,66.6937,86.5141,Gwadar
FAIS,87.0526,78.8881,Faisalabad
SIAL,8.0265,105.5211,Sialkot
ISLA,28.8623,-16.4913,Islamabad
GUJR,-39.893,27.4909,Gujranwala
GUJR,-74.682,-1.5816,Gujranwala
LAHO,-46.8969,-103.1758,Lahore
SUKK,53.3962,-172.1691,Sukkur
FAIS,62.0122,-174.1002,Faisalabad
LAHO,-78.3125,-96.2012,Lahore
FAIS,50.0599,140.6918,Faisalabad
FAIS,6.0803,25.652,Faisalabad
FAIS,-63.9067,49.1297,Faisalabad
LAHO,-2.4621,19.2302,Lahore
GUJR,37.6672,164.0302,Gujranwala
GUJR,35.6219,-41.8349,Gujranwala
GWAD,33.7285,-34.6409,Gwadar
GUJR,-50.4851,155.4489,Gujranwala
GUJR,21.6796,32.9531,Gujranwala
SUKK,31.4601,-141.7841,Sukkur
MULT,-68.9678,-0.6831,Multan
SIAL,19.9782,-94.5402,Sialkot
PESH,-43.0655,-32.9192,Peshawar
RAWA,11.2115,175.1532,Rawalpindi
MULT,-22.1748,-59.4462,Multan
FAIS,-78.6242,-0.0551,Faisalabad
MULT,-86.2555,125.6389,Multan
LAHO,-65.86,-7.9816,Lahore
GUJR,2.5326,49.4981,Gujranwala
GWAD,2.0275,5.6524,Gwadar
LAHO,8.9052,-118.4017,Lahore
MULT,54.1114,119.9076,Multan
ISLA,-65.1886,-168.7083,Islamabad
SUKK,-2.7923,-133.7804,Sukkur
ISLA,27.8683,83.2687,Islamabad
SIAL,45.1033,-152.0661,Sialkot
QUET,81.8919,17.6443,Quetta
MULT,47.9591,-147.0046,Multan
LAHO,-42.2245,154.6646,Lahore
GWAD,70.6592,5.6061,Gwadar
SUKK,21.6804,2.9376,Sukkur
RAWA,32.4366,146.8056,Rawalpindi
GWAD,-74.7436,-88.9335,Gwadar
GUJR,58.7037,44.7869,Gujranwala
SIAL,-48.6265,-139.7235,Sialkot
PESH,-65.4145,79.4419,Peshawar
MULT,-74.5485,-58.4464,Multan
RAWA,-87.1335,125.5722,Rawalpindi
FAIS,10.1623,73.3861,Faisalabad
LAHO,-67.0717,160.9651,Lahore
SIAL,-55.9271,-93.8177,Sialkot
FAIS,-76.7464,69.1921,Faisalabad
ISLA,87.5471,-153.8862,Islamabad
GUJR,10.5492,37.6246,Gujranwala
RAWA,-22.1882,-33.3355,Rawalpindi
MULT,-83.8447,-109.8483,Multan
PESH,15.4245,-173.0754,Peshawar
LAHO,-56.3396,-107.1387,Lahore
PESH,-2.0262,-25.8635,Peshawar
SIAL,84.1376,94.2678,Sialkot
FAIS,31.5392,90.5103,Faisalabad
GWAD,80.9819,174.1024,Gwadar
PESH,-2.0909,92.0327,Peshawar
GWAD,-24.1476,-42.3435,Gwadar
LAHO,61.2916,128.5586,Lahore
SIAL,-81.8871,13.135,Sialkot
RAWA,-38.6,-109.5316,Rawalpindi
KARA,76.2177,104.867,Karachi
KARA,-8.8356,154.4878,Karachi
MULT,-81.967,-6.0639,Multan
GUJR,-50.2952,-2.8013,Gujranwala
LAHO,-56.119,-76.2488,Lahore
KARA,19.8966,-111.8556,Karachi
SIAL,-35.6692,-127.9835,Sialkot
GUJR,17.1781,50.5312,Gujranwala
SUKK,76.5773,-73.25,Sukkur
LAHO,83.9607,78.1515,Lahore
MULT,-66.1164,-114.5347,Multan
QUET,-23.77,-170.4538,Quetta
QUET,84.4887,-19.3641,Quetta
SIAL,48.9506,145.4106,Sialkot
RAWA,1.8281,-112.2647,Rawalpindi
MULT,-52.5818,140.8255,Multan
PESH,53.7908,75.4403,Peshawar
LAHO,2.2654,-83.0439,Lahore
KARA,58.2523,69.3868,Karachi
MULT,-34.2278,139.4033,Multan
SIAL,52.3693,-40.5541,Sialkot
SIAL,4.9781,-18.908,Sialkot
SUKK,43.4948,-51.5233,Sukkur
GUJR,-29.1359,-170.5053,Gujranwala
FAIS,19.2753,-113.2439,Faisalabad
MULT,-29.4056,-146.5807,Multan
PESH,-0.6004,-131.7335,Peshawar
LAHO,48.3551,-176.2665,Lahore
GUJR,29.1492,-144.9871,Gujranwala
SUKK,35.3951,-88.1014,Sukkur
ISLA,-77.3007,62.8778,Islamabad
GWAD,82.9935,176.5948,Gwadar
MULT,0.9267,-30.1663,Multan
PESH,20.4529,65.7174,Peshawar
ISLA,-9.2364,134.3613,Islamabad
SUKK,-36.5879,-142.3658,Sukkur
RAWA,-46.4425,154.0912,Rawalpindi
KARA,-19.0255,-65.8931,Karachi
SUKK,-39.7967,-89.9386,Sukkur
MULT,3.5491,-153.954,Multan
MULT,-10.5379,35.0916,Multan
RAWA,-64.8544,-3.6345,Rawalpindi
QUET,-81.1517,-99.9004,Quetta
MULT,-6.225,93.3184,Multan
MULT,5.4176,131.0272,Multan
GUJR,18.9197,85.6877,Gujranwala
